loan_id,customer_id,loan_type,loan_amount,repayment_term,application_date,approved
LOAN_002847,CUST_000779,personal,6157.98,2,2022-08-30,True
LOAN_002848,CUST_001149,business,133433.2,10,2021-03-10,False
LOAN_002849,CUST_000290,mortgage,123629.35,30,2023-12-28,False
LOAN_002850,CUST_001944,auto,34195.7,3,2023-09-02,True
LOAN_002851,CUST_001131,business,57017.68,7,2023-06-23,True
LOAN_002852,CUST_000732,personal,7817.39,2,2023-06-08,True
LOAN_002853,CUST_000463,personal,19774.38,4,2023-08-11,False
LOAN_002854,CUST_000643,auto,23979.05,3,2022-04-25,True
LOAN_002855,CUST_000768,mortgage,276118.68,30,2021-02-16,True
LOAN_002856,CUST_000472,business,163758.88,7,2023-02-20,True
LOAN_002857,CUST_000506,personal,18678.48,2,2022-06-18,True
LOAN_002858,CUST_001115,auto,34843.39,6,2023-09-06,True
LOAN_002859,CUST_001585,auto,44785.21,5,2021-07-06,True
LOAN_002860,CUST_001993,mortgage,216497.25,30,2023-08-17,False
LOAN_002861,CUST_000204,education,23762.79,7,2023-07-24,True
LOAN_002862,CUST_001538,auto,20543.78,5,2023-10-24,True
LOAN_002863,CUST_001826,personal,27549.94,3,2022-01-26,True
LOAN_002864,CUST_001475,personal,20209.27,4,2022-05-31,True
LOAN_002865,CUST_001291,auto,16139.25,5,2021-03-19,False
LOAN_002866,CUST_001575,personal,16046.4,3,2022-04-02,False
LOAN_002867,CUST_000179,auto,39226.13,4,2023-02-26,True
LOAN_002868,CUST_001024,business,102626.03,7,2023-01-31,True
LOAN_002869,CUST_001295,mortgage,240725.81,15,2022-05-09,False
LOAN_002870,CUST_000175,auto,7652.75,5,2021-10-26,True
LOAN_002871,CUST_000450,business,140400.59,7,2023-08-09,True
LOAN_002872,CUST_000684,mortgage,290498.96,30,2021-11-19,False
LOAN_002873,CUST_000961,mortgage,115612.94,15,2022-05-02,True
LOAN_002874,CUST_000183,personal,16797.74,4,2023-08-15,True
LOAN_002875,CUST_000160,personal,8613.23,4,2021-03-01,True
LOAN_002876,CUST_001019,business,137540.88,3,2021-10-12,True
LOAN_002877,CUST_000870,business,78486.57,3,2021-01-29,False
LOAN_002878,CUST_001281,personal,1000.0,4,2021-02-03,True
LOAN_002879,CUST_000642,auto,15037.18,5,2023-07-19,True
LOAN_002880,CUST_001833,mortgage,388180.15,20,2022-05-13,False
LOAN_002881,CUST_001534,mortgage,317197.83,20,2023-09-19,False
LOAN_002882,CUST_000230,auto,50960.19,6,2021-02-16,False
LOAN_002883,CUST_000380,personal,14656.84,5,2021-07-22,False
LOAN_002884,CUST_001230,personal,9514.11,3,2021-11-24,True
LOAN_002885,CUST_000700,personal,8759.61,3,2023-08-22,True
LOAN_002886,CUST_001441,auto,15114.13,6,2023-03-20,False
LOAN_002887,CUST_000783,mortgage,259163.32,30,2021-11-02,True
LOAN_002888,CUST_000048,personal,11213.22,4,2021-02-26,True
LOAN_002889,CUST_001886,education,63506.13,5,2023-03-29,True
LOAN_002890,CUST_001256,business,57307.52,3,2022-08-29,False
LOAN_002891,CUST_001704,business,101535.5,3,2022-04-03,True
LOAN_002892,CUST_000054,business,40548.02,5,2022-11-13,True
LOAN_002893,CUST_001447,mortgage,272704.94,20,2023-03-25,True
LOAN_002894,CUST_000511,auto,7458.3,5,2022-04-23,True
LOAN_002895,CUST_001839,mortgage,363710.74,20,2023-04-28,True
LOAN_002896,CUST_000620,mortgage,440785.22,20,2023-05-03,False
LOAN_002897,CUST_000211,mortgage,223630.35,30,2021-03-28,True
LOAN_002898,CUST_001754,mortgage,223367.43,30,2022-12-22,False
LOAN_002899,CUST_000394,personal,13265.3,3,2021-03-10,True
LOAN_002900,CUST_001242,business,101130.62,7,2021-07-09,False
LOAN_002901,CUST_000417,personal,18618.45,2,2023-03-08,True
LOAN_002902,CUST_001629,auto,18330.52,5,2022-12-09,True
LOAN_002903,CUST_000164,auto,29035.29,4,2021-03-23,True
LOAN_002904,CUST_000330,personal,1972.04,4,2021-03-15,True
LOAN_002905,CUST_000683,education,14319.81,15,2023-12-20,True
LOAN_002906,CUST_001070,mortgage,296767.56,15,2021-01-15,True
LOAN_002907,CUST_001492,mortgage,161652.11,30,2022-10-04,True
LOAN_002908,CUST_001166,mortgage,280454.59,20,2022-07-03,False
LOAN_002909,CUST_000673,personal,8611.66,4,2021-02-10,True
LOAN_002910,CUST_000342,auto,28864.34,4,2022-11-03,True
LOAN_002911,CUST_000111,mortgage,224497.58,25,2022-02-04,False
LOAN_002912,CUST_001364,mortgage,456108.27,30,2021-05-02,False
LOAN_002913,CUST_000511,business,83681.52,7,2023-06-30,False
LOAN_002914,CUST_001122,auto,28982.63,4,2023-08-21,True
LOAN_002915,CUST_001320,personal,20169.07,3,2023-07-26,True
LOAN_002916,CUST_000898,personal,15437.49,3,2022-10-18,True
LOAN_002917,CUST_000436,mortgage,495015.24,30,2022-05-31,False
LOAN_002918,CUST_001231,mortgage,256061.96,30,2022-06-03,False
LOAN_002919,CUST_000820,mortgage,50000.0,25,2022-02-20,False
LOAN_002920,CUST_001386,personal,26602.63,2,2022-12-06,False
LOAN_002921,CUST_000650,mortgage,245171.04,20,2022-06-15,False
LOAN_002922,CUST_000936,business,108606.46,3,2021-01-01,True
LOAN_002923,CUST_000641,mortgage,158011.83,30,2022-01-06,True
LOAN_002924,CUST_000678,personal,18155.46,3,2021-05-15,True
LOAN_002925,CUST_000707,personal,12986.62,2,2022-03-23,False
LOAN_002926,CUST_001795,personal,13180.81,3,2021-01-17,True
LOAN_002927,CUST_000470,personal,1000.0,3,2023-12-25,True
LOAN_002928,CUST_001305,personal,14499.54,3,2023-09-18,True
LOAN_002929,CUST_000420,auto,40727.31,6,2023-09-24,True
LOAN_002930,CUST_001237,personal,14856.12,4,2021-07-22,True
LOAN_002931,CUST_001737,mortgage,433856.04,30,2021-02-02,False
LOAN_002932,CUST_000981,auto,16556.16,5,2022-03-03,True
LOAN_002933,CUST_001487,personal,14596.94,4,2021-08-19,True
LOAN_002934,CUST_000526,personal,14943.61,3,2021-10-25,True
LOAN_002935,CUST_000139,auto,22543.87,5,2021-07-23,True
LOAN_002936,CUST_001293,personal,1000.0,4,2021-07-22,False
LOAN_002937,CUST_001098,business,131961.88,7,2022-04-14,True
LOAN_002938,CUST_000583,auto,8027.98,7,2023-04-02,True
LOAN_002939,CUST_000326,mortgage,199526.06,25,2023-12-09,False
LOAN_002940,CUST_001070,personal,4253.89,3,2021-02-10,True
LOAN_002941,CUST_001595,business,98755.02,10,2021-06-02,True
LOAN_002942,CUST_001291,business,98463.29,3,2023-08-17,True
LOAN_002943,CUST_001981,mortgage,88328.31,30,2021-10-23,True
LOAN_002944,CUST_001384,mortgage,136834.01,30,2021-02-26,True
LOAN_002945,CUST_001570,business,112174.22,5,2023-05-22,False
LOAN_002946,CUST_034490,education,13039.12,5,2023-07-15,False
LOAN_002947,CUST_001666,business,36889.47,7,2021-10-02,False
LOAN_002948,CUST_000763,mortgage,166496.75,30,2023-05-21,False
LOAN_002949,CUST_000867,personal,14635.84,4,2021-11-19,False
LOAN_002950,CUST_000975,personal,1000.0,3,2023-09-08,True
LOAN_002951,CUST_000956,personal,17269.31,4,2021-09-10,False
LOAN_002952,CUST_001461,personal,19555.48,4,2021-07-20,True
LOAN_002953,CUST_001296,mortgage,184204.03,30,2022-12-03,True
LOAN_002954,CUST_001283,mortgage,172129.07,30,2021-10-03,False
LOAN_002955,CUST_001211,auto,18693.79,7,2022-12-31,True
LOAN_002956,CUST_001369,personal,20357.89,3,2021-07-15,True
LOAN_002957,CUST_000501,education,41659.62,7,2021-12-10,True
LOAN_002958,CUST_000442,personal,17910.58,4,2023-12-24,True
LOAN_002959,CUST_000062,business,90094.26,7,2021-09-02,True
LOAN_002960,CUST_000644,business,115790.38,10,2021-02-03,False
LOAN_002961,CUST_000211,business,89862.33,5,2022-03-07,True
LOAN_002962,CUST_001731,mortgage,200102.11,30,2022-07-29,True
LOAN_002963,CUST_001661,personal,22601.57,3,2023-11-16,True
LOAN_002964,CUST_001768,auto,21306.56,4,2023-03-21,True
LOAN_002965,CUST_000541,mortgage,209235.31,30,2023-09-02,False
LOAN_002966,CUST_000571,mortgage,302298.54,25,2023-05-08,True
LOAN_002967,CUST_000385,auto,22212.25,3,2022-03-28,True
LOAN_002968,CUST_000583,auto,50311.73,6,2022-05-11,False
LOAN_002969,CUST_001413,mortgage,272389.51,20,2023-08-19,True
LOAN_002970,CUST_001786,business,10000.0,7,2023-10-02,True
LOAN_002971,CUST_000268,auto,16988.52,5,2022-05-19,True
LOAN_002972,CUST_000848,auto,47198.35,4,2023-04-23,True
LOAN_002973,CUST_001523,mortgage,50000.0,30,2021-09-30,True
LOAN_002974,CUST_000693,mortgage,356592.66,20,2022-10-21,False
LOAN_002975,CUST_000617,business,99942.38,3,2022-10-30,True
LOAN_002976,CUST_000626,auto,19134.32,4,2023-05-11,True
LOAN_002977,CUST_000723,auto,26092.42,5,2022-05-26,True
LOAN_002978,CUST_000397,auto,31640.8,6,2022-01-04,True
LOAN_002979,CUST_001123,mortgage,227315.16,30,2023-11-01,False
LOAN_002980,CUST_000466,personal,12243.57,2,2023-12-18,True
LOAN_002981,CUST_000456,auto,32827.29,3,2023-02-23,True
LOAN_002982,CUST_001786,personal,1000.0,4,2021-01-24,True
LOAN_002983,CUST_001141,personal,15687.24,3,2022-11-03,True
LOAN_002984,CUST_001359,auto,7233.18,5,2021-06-06,True
LOAN_002985,CUST_001141,personal,15625.63,2,2023-06-23,False
LOAN_002986,CUST_001129,auto,26659.32,6,2023-11-01,True
LOAN_002987,CUST_000222,personal,17397.18,5,2023-05-01,True
LOAN_002988,CUST_001877,personal,22288.47,4,2021-04-14,True
LOAN_002989,CUST_001073,personal,7735.51,5,2022-04-28,True
LOAN_002990,CUST_000724,business,10000.0,7,2023-09-18,True
LOAN_002991,CUST_000655,personal,14546.29,4,2021-02-26,True
LOAN_002992,CUST_000412,mortgage,282852.82,30,2023-08-25,True
LOAN_002993,CUST_001786,personal,20008.67,2,2021-06-25,True
LOAN_002994,CUST_000353,business,33922.29,7,2022-04-10,True
LOAN_002995,CUST_000895,business,59045.16,5,2022-08-23,True
LOAN_002996,CUST_000299,business,102513.92,3,2021-03-09,False
LOAN_002997,CUST_000702,business,10000.0,5,2021-01-24,False
LOAN_002998,CUST_000701,business,131056.91,5,2022-04-29,False
LOAN_002999,CUST_000455,mortgage,237451.71,25,2021-07-11,True
LOAN_003000,CUST_000853,auto,10597.46,5,2022-10-15,True
